from_cell,to_cell,count
qok|o|other,ch|e|e_grade,1
ch|e|e_grade,ok|o|o_grade,1
ok|o|o_grade,ot|bare|paradigm,1
ch|o|other,ok|bare|clitic,7
ch|o|other,qok|e|other,7
qok|e|other,ot|o|other,1
ot|o|other,ch|bare|aspect,1
ch|eo|other,sh|o|o_grade,1
ok|bare|paradigm,ok|e|e_grade,1
sh|eo|e_grade,sh|e|other,1
qot|e|aspect,qot|bare|clitic,2
qot|bare|clitic,ot|e|other,1
ot|e|other,ch|o|other,4
sh|eo|aspect,qot|bare|e_grade,2
qot|bare|e_grade,ch|e|e_grade,2
qot|o|o_grade,ot|bare|paradigm,2
ot|bare|paradigm,qot|bare|clitic,1
qot|bare|clitic,ch|eo|e_grade,1
ch|e|aspect,ch|o|e_grade,1
ch|e|other,ch|bare|paradigm,1
ot|bare|other,ch|e|aspect,3
ch|bare|aspect,ch|o|aspect,3
ot|bare|other,qot|e|other,1
ch|bare|aspect,qot|e|aspect,1
ot|o|o_grade,sh|e|other,1
ch|o|paradigm,ch|e|other,2
qot|e|other,ch|bare|other,4
sh|eo|other,ch|eo|e_grade,1
ch|e|aspect,sh|o|aspect,1
sh|o|aspect,qot|bare|paradigm,1
ok|bare|clitic,ch|bare|paradigm,2
ch|bare|paradigm,qok|o|other,2
qok|o|other,qok|o|o_grade,1
ch|e|aspect,qot|o|aspect,1
qot|o|aspect,ch|eo|o_grade,1
sh|eo|clitic,ch|o|other,1
ch|eo|e_grade,qot|bare|paradigm,2
qot|bare|paradigm,ot|o|aspect,1
ot|o|aspect,qok|bare|other,1
ch|o|other,qot|o|e_grade,2
ch|o|other,qot|bare|clitic,2
qot|eo|aspect,ch|o|other,1
ch|o|other,ot|o|o_grade,8
ot|o|o_grade,ch|e|other,5
sh|e|other,ch|o|aspect,2
ch|o|aspect,qok|o|o_grade,3
qok|o|o_grade,sh|e|aspect,7
ch|bare|aspect,ot|e|other,2
ch|e|other,ot|o|other,4
ch|eo|other,qot|eo|aspect,1
qot|eo|aspect,qok|o|other,1
qok|o|other,sh|eo|other,1
qot|o|e_grade,qot|bare|other,1
qot|bare|other,ch|eo|e_grade,1
ch|eo|e_grade,ch|bare|other,7
qot|eo|o_grade,ch|o|other,1
ch|eo|e_grade,ch|eo|aspect,2
ch|eo|aspect,ok|o|o_grade,1
ok|o|o_grade,ok|bare|paradigm,2
ch|eo|o_grade,ch|eo|paradigm,1
ch|eo|paradigm,ch|e|other,1
qot|e|e_grade,qok|e|aspect,1
qok|e|aspect,ch|eo|e_grade,1
qot|e|other,ch|eo|other,2
ot|eo|e_grade,ok|bare|paradigm,1
ch|eo|other,qot|e|other,1
qot|e|other,qot|e|other,1
qot|e|aspect,ok|e|aspect,4
ch|e|other,ok|bare|e_grade,2
ch|eo|e_grade,ot|e|e_grade,2
ot|e|e_grade,qot|bare|paradigm,1
qot|bare|paradigm,ch|eo|e_grade,1
qot|bare|paradigm,sh|e|aspect,1
qok|o|other,ch|e|aspect,2
ch|e|aspect,qot|o|other,1
qot|o|other,ch|eo|e_grade,1
sh|eo|e_grade,qok|e|other,3
qot|bare|paradigm,ch|o|aspect,1
ch|o|aspect,qot|bare|paradigm,3
qot|bare|paradigm,ch|eo|o_grade,2
qot|o|o_grade,ch|bare|aspect,1
ch|bare|aspect,qot|o|other,1
qok|bare|e_grade,qok|e|other,1
qok|e|other,ch|eo|aspect,1
qok|e|other,qok|eo|e_grade,1
qok|eo|e_grade,ch|eo|aspect,1
ch|eo|aspect,ch|bare|e_grade,1
ch|bare|e_grade,ch|eo|aspect,2
ch|eo|aspect,ch|eo|other,5
ch|e|e_grade,qok|eo|other,2
qok|eo|other,ch|o|aspect,1
ch|o|aspect,ch|o|e_grade,1
ch|eo|o_grade,qok|eo|o_grade,3
qok|eo|o_grade,ch|e|e_grade,5
ch|bare|o_grade,ot|bare|other,1
qok|e|aspect,ch|o|clitic,1
ch|o|clitic,ch|e|e_grade,1
sh|eo|other,ch|e|e_grade,1
ch|e|e_grade,qot|e|other,1
ch|o|o_grade,qok|bare|other,4
ch|o|other,ch|eo|aspect,3
sh|eo|other,sh|eo|e_grade,1
ch|eo|other,ch|bare|clitic,2
sh|o|other,ch|bare|aspect,2
ok|bare|paradigm,qok|e|e_grade,2
qok|bare|e_grade,ch|e|e_grade,6
ch|bare|paradigm,sh|bare|other,2
sh|bare|other,ot|bare|other,5
ch|o|aspect,sh|e|e_grade,1
ch|bare|e_grade,ch|bare|e_grade,39
sh|e|aspect,qot|bare|e_grade,3
qok|e|aspect,ch|o|o_grade,4
ot|bare|clitic,sh|eo|other,1
ch|e|aspect,qok|bare|o_grade,1
qok|bare|o_grade,sh|e|aspect,1
ch|bare|other,qok|o|o_grade,2
ch|eo|e_grade,sh|eo|o_grade,2
ch|eo|o_grade,sh|o|aspect,2
sh|o|aspect,qok|bare|paradigm,1
ch|eo|e_grade,ch|bare|aspect,1
qok|bare|clitic,ok|e|other,3
ch|o|aspect,qot|bare|clitic,2
qot|bare|clitic,ch|e|other,2
ch|eo|o_grade,ot|bare|e_grade,1
ot|bare|e_grade,ch|e|other,1
qok|e|aspect,qot|eo|e_grade,1
qot|eo|e_grade,ch|eo|e_grade,1
ch|eo|e_grade,ch|eo|o_grade,1
ch|eo|o_grade,ch|eo|aspect,1
qot|e|other,qot|bare|e_grade,1
qot|bare|e_grade,qot|bare|clitic,1
qot|bare|clitic,qot|bare|other,1
sh|o|e_grade,sh|eo|aspect,1
sh|eo|aspect,ok|bare|paradigm,1
ok|bare|paradigm,ot|e|other,2
qok|bare|paradigm,ch|bare|o_grade,2
ot|e|e_grade,qot|eo|o_grade,1
qot|eo|o_grade,sh|eo|e_grade,1
sh|eo|e_grade,qok|bare|clitic,1
qok|bare|clitic,qok|e|e_grade,4
ch|o|other,qot|o|other,2
qot|e|e_grade,ch|eo|e_grade,1
ch|eo|e_grade,ot|bare|clitic,1
sh|e|aspect,sh|eo|other,2
ot|e|aspect,sh|bare|aspect,2
ch|e|e_grade,qot|bare|e_grade,3
qot|bare|e_grade,ch|eo|aspect,1
ch|eo|aspect,ot|e|other,1
sh|eo|other,sh|e|aspect,1
ot|bare|paradigm,qot|e|aspect,1
ch|bare|aspect,qok|bare|e_grade,3
sh|o|other,sh|e|other,8
sh|e|other,ok|bare|e_grade,1
ok|bare|e_grade,ch|eo|e_grade,1
ot|bare|other,ch|eo|e_grade,1
ch|bare|other,sh|bare|clitic,4
ch|bare|paradigm,qok|e|aspect,1
ot|e|other,qot|bare|clitic,1
ch|o|e_grade,ok|bare|other,2
ok|bare|other,ch|eo|other,2
sh|eo|e_grade,sh|e|aspect,1
sh|e|aspect,qot|o|other,1
qot|o|other,ch|bare|e_grade,1
qok|bare|clitic,ch|eo|other,4
ot|o|other,sh|e|e_grade,4
ch|e|e_grade,ot|bare|e_grade,4
ot|bare|clitic,ch|bare|o_grade,2
qot|bare|paradigm,qok|o|o_grade,1
sh|e|aspect,ok|o|o_grade,2
sh|eo|o_grade,ch|bare|other,5
qot|o|o_grade,ok|bare|clitic,2
qok|bare|paradigm,qot|e|e_grade,2
qot|e|e_grade,sh|e|clitic,1
sh|bare|aspect,sh|e|aspect,2
qot|e|aspect,ok|eo|other,1
ch|e|other,ch|bare|o_grade,3
qok|bare|e_grade,sh|bare|aspect,1
sh|bare|paradigm,ch|eo|o_grade,1
ok|e|e_grade,sh|bare|e_grade,2
sh|bare|e_grade,ok|bare|e_grade,2
ok|bare|e_grade,ch|bare|clitic,3
ch|bare|clitic,ch|bare|o_grade,1
ot|bare|clitic,ok|bare|other,2
ok|bare|other,sh|bare|other,2
ot|bare|e_grade,sh|e|aspect,2
qok|e|aspect,sh|bare|other,5
sh|e|other,qot|e|e_grade,1
ch|eo|o_grade,sh|e|clitic,1
sh|e|clitic,qot|bare|other,1
qot|bare|other,ch|e|aspect,2
ch|bare|o_grade,ch|e|clitic,1
ch|e|clitic,ch|bare|o_grade,2
ch|bare|o_grade,ot|eo|o_grade,1
ot|eo|o_grade,sh|e|e_grade,1
qok|bare|paradigm,qok|e|e_grade,2
sh|e|other,qok|bare|o_grade,1
qok|bare|e_grade,ch|e|clitic,1
qok|e|aspect,sh|bare|e_grade,2
sh|bare|clitic,sh|bare|clitic,1
sh|bare|clitic,sh|e|paradigm,1
sh|e|clitic,ch|bare|other,1
ot|bare|e_grade,sh|e|e_grade,4
ok|bare|other,ot|e|e_grade,1
ok|eo|other,ch|e|e_grade,1
ch|e|aspect,ot|e|e_grade,3
qok|bare|paradigm,qot|o|aspect,1
qot|o|aspect,ot|e|other,1
sh|o|o_grade,sh|bare|other,11
sh|bare|other,sh|e|e_grade,10
sh|e|e_grade,ch|o|aspect,2
ch|o|aspect,sh|o|other,2
qot|bare|e_grade,ch|o|o_grade,5
ch|o|other,ch|bare|paradigm,3
ot|o|o_grade,ch|bare|paradigm,1
ch|bare|paradigm,ch|o|aspect,1
sh|o|other,qot|bare|other,3
qok|bare|other,ch|e|e_grade,1
qot|e|e_grade,qot|bare|e_grade,3
sh|o|e_grade,ch|o|other,20
ch|bare|e_grade,ok|o|other,2
ch|o|o_grade,sh|bare|paradigm,1
sh|bare|paradigm,ch|o|o_grade,2
sh|o|other,sh|bare|e_grade,5
sh|bare|e_grade,sh|bare|e_grade,2
ch|bare|e_grade,ch|e|e_grade,13
ot|o|o_grade,ch|bare|e_grade,1
ok|o|e_grade,qok|o|o_grade,1
qok|o|o_grade,ch|o|other,5
ch|bare|e_grade,qok|o|other,1
qok|o|other,ch|bare|e_grade,1
ch|e|e_grade,ok|o|other,1
ok|o|other,sh|bare|e_grade,1
sh|o|o_grade,qot|bare|other,1
ok|bare|clitic,ch|bare|e_grade,2
ot|bare|clitic,ch|o|e_grade,1
sh|o|other,ch|o|aspect,1
sh|e|e_grade,qot|bare|other,3
ch|o|o_grade,qot|o|other,1
sh|o|o_grade,ch|eo|other,4
ch|o|aspect,ch|o|aspect,2
ch|o|aspect,ch|bare|e_grade,2
ot|bare|e_grade,ch|bare|e_grade,3
sh|o|e_grade,sh|o|other,3
ch|bare|e_grade,ot|bare|e_grade,7
sh|bare|e_grade,ch|o|e_grade,4
ch|o|e_grade,ch|bare|e_grade,10
ch|bare|e_grade,sh|bare|e_grade,8
sh|o|o_grade,sh|e|e_grade,10
ot|bare|paradigm,ch|bare|o_grade,1
qot|o|o_grade,sh|o|o_grade,1
ch|bare|paradigm,ch|bare|e_grade,3
ch|bare|e_grade,sh|o|o_grade,7
ch|bare|other,ok|e|clitic,1
qok|o|o_grade,ok|eo|o_grade,1
sh|o|o_grade,qok|bare|e_grade,5
ch|o|o_grade,ot|bare|e_grade,3
ot|bare|e_grade,sh|o|o_grade,2
ch|o|o_grade,ch|o|aspect,8
sh|bare|other,sh|o|e_grade,2
ot|e|e_grade,sh|o|o_grade,2
sh|o|o_grade,ot|o|aspect,1
ch|bare|e_grade,sh|o|other,3
sh|o|other,sh|o|aspect,3
sh|o|aspect,ot|o|o_grade,1
ot|o|o_grade,ch|o|aspect,1
ch|o|e_grade,qot|bare|e_grade,1
qot|bare|e_grade,ch|bare|e_grade,3
ch|bare|other,qot|bare|e_grade,4
qot|bare|e_grade,ch|bare|clitic,1
ch|bare|clitic,ch|o|o_grade,4
ch|o|o_grade,sh|o|other,9
sh|bare|e_grade,ok|bare|paradigm,3
ch|o|other,sh|bare|e_grade,6
sh|o|e_grade,ch|o|e_grade,2
ch|o|e_grade,ch|eo|o_grade,2
sh|eo|e_grade,ch|bare|e_grade,1
ok|eo|o_grade,ok|bare|clitic,3
ok|bare|clitic,ok|o|o_grade,3
ch|eo|e_grade,qok|o|other,1
qok|o|other,ch|o|o_grade,1
ch|eo|e_grade,ot|o|o_grade,1
ot|o|o_grade,ot|eo|o_grade,1
ch|o|o_grade,ok|eo|o_grade,5
ok|eo|o_grade,ch|eo|other,1
ok|o|o_grade,ok|bare|clitic,4
ok|eo|o_grade,sh|bare|clitic,2
sh|bare|clitic,ok|eo|other,1
ch|o|o_grade,ok|e|aspect,1
ch|bare|clitic,ch|o|other,2
sh|bare|paradigm,ok|bare|clitic,1
sh|bare|paradigm,sh|o|other,3
sh|bare|clitic,ch|bare|other,2
ch|bare|clitic,ch|bare|e_grade,4
sh|bare|e_grade,ch|bare|e_grade,8
qok|bare|e_grade,qok|bare|e_grade,1
qok|bare|e_grade,ch|bare|other,6
ch|bare|other,sh|bare|e_grade,7
qok|bare|other,ch|bare|e_grade,1
ch|bare|e_grade,qok|e|other,2
ch|o|other,qok|o|o_grade,4
qok|o|other,ch|bare|other,1
sh|bare|e_grade,ot|bare|other,1
ch|o|e_grade,ch|bare|clitic,3
qok|o|o_grade,ch|bare|clitic,1
ch|o|o_grade,ch|e|paradigm,1
ch|o|o_grade,qot|o|o_grade,5
ch|bare|e_grade,qot|e|e_grade,2
ok|bare|e_grade,ch|o|o_grade,3
ch|o|o_grade,ok|bare|e_grade,2
sh|o|e_grade,sh|o|e_grade,7
sh|o|e_grade,ot|bare|other,1
ot|bare|other,ot|eo|o_grade,1
ok|bare|clitic,sh|o|other,2
sh|bare|other,ch|bare|clitic,2
ch|e|other,sh|eo|e_grade,3
ch|o|o_grade,sh|e|clitic,2
ch|o|e_grade,sh|o|paradigm,1
sh|o|paradigm,ok|o|o_grade,1
ok|e|e_grade,ok|bare|e_grade,2
ok|bare|e_grade,ch|e|e_grade,4
ch|eo|e_grade,sh|o|aspect,1
sh|o|aspect,ok|bare|e_grade,1
sh|e|other,sh|o|other,7
ot|e|e_grade,ot|eo|other,1
ot|eo|other,ok|bare|paradigm,1
sh|o|o_grade,sh|bare|e_grade,5
sh|o|aspect,ch|o|e_grade,1
ch|bare|clitic,ok|o|other,1
ok|o|other,ch|o|aspect,1
ch|e|e_grade,ot|o|paradigm,1
ot|o|paradigm,sh|o|other,1
sh|o|o_grade,ok|bare|other,1
ok|bare|other,ch|o|other,2
ok|o|other,ch|o|o_grade,2
ch|o|aspect,ch|o|o_grade,2
sh|o|o_grade,ok|o|o_grade,2
ch|o|o_grade,ch|o|e_grade,7
ch|o|e_grade,sh|o|aspect,2
ch|o|o_grade,qot|o|aspect,1
qot|o|aspect,ch|o|o_grade,2
qot|e|aspect,sh|e|e_grade,1
sh|e|e_grade,ch|bare|paradigm,1
sh|o|other,ch|eo|aspect,2
qot|e|e_grade,ch|o|e_grade,1
ch|o|e_grade,ch|o|other,14
qot|o|o_grade,ch|e|e_grade,1
sh|o|o_grade,ot|bare|paradigm,1
sh|o|aspect,ch|e|e_grade,2
ok|o|e_grade,sh|bare|e_grade,1
ok|o|other,ch|e|e_grade,1
ch|bare|e_grade,sh|o|e_grade,3
sh|o|o_grade,ot|o|o_grade,2
ot|o|o_grade,sh|o|o_grade,3
sh|o|o_grade,ch|bare|e_grade,5
sh|o|other,sh|o|e_grade,1
sh|o|e_grade,sh|eo|e_grade,1
sh|bare|paradigm,ch|o|other,2
ot|bare|paradigm,ch|bare|clitic,1
sh|e|e_grade,sh|o|aspect,3
ok|bare|e_grade,sh|e|paradigm,1
sh|e|paradigm,ch|o|o_grade,1
ch|o|o_grade,ot|eo|other,3
ot|eo|other,sh|e|e_grade,2
qot|o|o_grade,sh|bare|e_grade,2
sh|bare|e_grade,ch|eo|o_grade,1
ch|eo|o_grade,ch|bare|e_grade,3
qok|o|other,ot|o|o_grade,1
ch|eo|o_grade,ok|eo|paradigm,1
ch|o|o_grade,qok|eo|o_grade,3
ch|o|o_grade,qot|e|other,1
ch|o|e_grade,sh|bare|e_grade,2
sh|bare|e_grade,ot|o|o_grade,2
ot|o|o_grade,sh|eo|o_grade,3
sh|eo|o_grade,ot|bare|e_grade,1
ok|bare|paradigm,sh|o|e_grade,2
sh|o|e_grade,sh|bare|paradigm,1
sh|bare|paradigm,ch|bare|other,1
qot|o|o_grade,ch|o|other,5
ch|o|e_grade,ch|bare|paradigm,1
ch|bare|e_grade,sh|e|paradigm,1
sh|o|o_grade,ot|bare|e_grade,1
ot|bare|e_grade,ok|o|other,1
ch|bare|e_grade,ok|bare|e_grade,3
ok|bare|e_grade,ot|o|other,1
ch|bare|e_grade,sh|bare|paradigm,2
ot|bare|e_grade,qok|bare|e_grade,2
ok|bare|e_grade,ch|bare|e_grade,3
ch|bare|e_grade,ot|bare|other,2
ot|bare|other,sh|bare|e_grade,1
ch|bare|paradigm,sh|o|other,1
sh|o|other,qok|bare|other,2
ch|bare|e_grade,qok|o|o_grade,2
sh|o|o_grade,sh|o|aspect,2
sh|o|aspect,ch|o|o_grade,2
ot|bare|e_grade,ch|o|o_grade,3
qok|bare|e_grade,ok|bare|paradigm,4
qok|o|other,ok|bare|paradigm,2
qok|bare|paradigm,ok|o|o_grade,1
ok|o|o_grade,ch|e|e_grade,1
ok|bare|clitic,sh|bare|paradigm,1
sh|bare|e_grade,ch|bare|clitic,1
ch|bare|clitic,qok|bare|paradigm,1
ok|o|o_grade,ok|bare|e_grade,1
ok|bare|e_grade,sh|bare|e_grade,1
sh|bare|e_grade,qok|o|o_grade,1
sh|o|e_grade,ot|o|o_grade,3
ot|o|o_grade,ch|bare|other,3
ok|bare|paradigm,ok|eo|o_grade,1
ok|eo|o_grade,ok|e|other,1
ch|e|clitic,sh|o|o_grade,2
sh|bare|other,ok|o|o_grade,1
ot|o|o_grade,sh|o|e_grade,1
sh|bare|e_grade,ch|e|other,6
sh|bare|clitic,ok|e|clitic,1
ot|bare|clitic,sh|bare|clitic,3
sh|bare|clitic,ok|bare|e_grade,2
sh|o|other,ot|bare|other,2
qot|bare|paradigm,ch|bare|clitic,1
ok|o|o_grade,qot|bare|clitic,1
ot|bare|clitic,qok|bare|e_grade,1
ok|o|other,ch|o|e_grade,1
ch|e|clitic,ok|o|other,1
sh|o|e_grade,ot|o|other,3
ot|o|o_grade,ot|bare|other,1
ch|o|other,sh|bare|paradigm,1
sh|bare|paradigm,sh|bare|other,2
ch|bare|paradigm,ch|bare|paradigm,4
sh|o|other,ch|bare|clitic,5
ch|bare|clitic,ch|bare|paradigm,4
ch|e|paradigm,ch|bare|paradigm,1
ch|bare|paradigm,qot|bare|paradigm,1
ot|bare|paradigm,ot|o|other,2
sh|bare|e_grade,ch|e|e_grade,8
ch|o|e_grade,sh|o|o_grade,1
ch|bare|e_grade,qot|o|other,4
qot|o|other,ch|bare|paradigm,1
ch|eo|other,qok|e|other,1
sh|eo|e_grade,ch|e|other,3
qot|e|other,qok|e|aspect,1
ch|bare|aspect,ok|e|aspect,5
sh|e|aspect,sh|bare|aspect,2
ch|eo|other,ok|eo|e_grade,3
ok|eo|e_grade,ch|e|other,2
qot|e|aspect,qok|o|aspect,1
qok|o|aspect,qot|e|aspect,1
ok|e|other,sh|o|aspect,1
ch|eo|o_grade,ch|bare|clitic,1
ch|o|e_grade,sh|o|e_grade,4
ch|eo|e_grade,ch|bare|e_grade,2
ch|bare|o_grade,ch|o|o_grade,2
qok|bare|e_grade,sh|bare|e_grade,1
ch|bare|other,ok|e|other,4
ch|bare|other,ot|o|o_grade,5
ot|o|o_grade,ch|o|other,7
ot|o|other,ch|o|other,2
ch|o|other,ok|o|e_grade,1
ot|o|o_grade,sh|o|other,3
sh|o|other,ot|o|other,2
sh|o|e_grade,ot|bare|paradigm,1
sh|e|other,qot|bare|e_grade,1
qot|bare|e_grade,sh|o|other,1
ch|o|aspect,ch|eo|o_grade,6
sh|eo|o_grade,sh|o|o_grade,3
sh|o|o_grade,qot|bare|e_grade,2
ch|e|other,ot|bare|e_grade,3
ch|bare|e_grade,qot|bare|e_grade,3
ch|o|other,ok|bare|e_grade,2
ok|bare|e_grade,ch|o|e_grade,1
qot|bare|e_grade,ch|bare|paradigm,2
ch|bare|paradigm,sh|e|clitic,1
sh|e|clitic,ch|o|other,1
ch|eo|o_grade,sh|eo|other,2
sh|eo|other,sh|e|e_grade,4
sh|o|other,sh|o|o_grade,8
sh|bare|e_grade,qot|bare|e_grade,1
ch|e|paradigm,ch|o|o_grade,1
sh|o|e_grade,ok|bare|paradigm,1
ch|bare|paradigm,sh|bare|clitic,1
ch|bare|paradigm,sh|bare|paradigm,3
ch|bare|e_grade,sh|bare|clitic,2
ok|o|o_grade,ch|bare|e_grade,1
qot|bare|other,ch|bare|e_grade,2
sh|bare|paradigm,sh|o|o_grade,2
sh|o|o_grade,ch|o|e_grade,2
ch|o|e_grade,qot|bare|other,1
sh|bare|e_grade,sh|e|e_grade,4
ch|o|other,ch|bare|o_grade,1
ch|bare|o_grade,ch|e|paradigm,1
ch|e|clitic,sh|bare|e_grade,1
qok|e|other,qok|o|e_grade,1
qok|o|e_grade,ch|bare|clitic,1
ch|e|other,sh|o|o_grade,5
sh|o|o_grade,sh|e|paradigm,1
sh|o|e_grade,sh|eo|other,2
sh|eo|other,ch|eo|o_grade,3
ch|o|e_grade,ch|o|e_grade,2
sh|bare|other,ok|e|aspect,2
ch|bare|e_grade,ok|bare|other,1
ok|e|aspect,sh|e|e_grade,5
sh|eo|o_grade,ch|e|other,7
qok|e|other,sh|e|other,3
qot|bare|clitic,ch|bare|e_grade,2
ch|e|other,sh|eo|o_grade,1
ch|eo|other,qok|eo|aspect,2
sh|bare|other,ok|eo|o_grade,1
qot|o|other,ot|e|e_grade,1
ch|o|clitic,ch|eo|other,1
ok|eo|e_grade,ok|eo|o_grade,1
ok|e|e_grade,ch|e|clitic,1
ch|eo|aspect,ok|e|e_grade,2
qok|e|aspect,ok|eo|aspect,1
ok|eo|aspect,ch|e|other,3
ok|e|other,ok|e|aspect,2
sh|eo|e_grade,ot|bare|clitic,1
ok|bare|clitic,ok|bare|e_grade,3
ch|eo|other,ok|o|o_grade,2
sh|eo|other,ok|eo|other,1
ok|eo|other,ch|bare|other,2
ch|e|other,ok|e|clitic,2
qot|bare|e_grade,sh|e|e_grade,2
sh|o|e_grade,sh|bare|e_grade,4
ch|o|o_grade,sh|eo|o_grade,2
ch|bare|paradigm,ch|o|e_grade,2
sh|e|e_grade,sh|e|paradigm,1
sh|e|paradigm,sh|bare|other,1
ch|o|o_grade,qot|bare|other,1
qot|bare|other,sh|bare|clitic,1
ch|e|other,ok|bare|other,6
ok|bare|other,qok|bare|other,1
qok|bare|other,ot|o|o_grade,1
ot|o|o_grade,qot|bare|clitic,2
ch|o|aspect,ok|bare|other,1
sh|bare|aspect,sh|e|other,2
ch|bare|e_grade,ok|bare|clitic,4
sh|bare|other,sh|o|o_grade,2
qok|e|e_grade,sh|bare|e_grade,1
sh|bare|e_grade,ch|bare|other,6
ch|bare|clitic,ok|o|o_grade,1
ok|o|o_grade,ch|bare|other,3
sh|eo|aspect,ot|e|aspect,1
qot|o|o_grade,ok|e|aspect,1
ot|eo|o_grade,ch|e|other,3
ch|bare|aspect,ch|e|clitic,1
ok|e|aspect,ok|bare|clitic,2
sh|e|clitic,ch|bare|aspect,1
ch|bare|aspect,qok|e|other,2
ch|bare|e_grade,qok|e|aspect,2
qok|e|e_grade,ch|bare|aspect,1
ch|bare|aspect,sh|bare|other,4
ch|bare|paradigm,ch|bare|o_grade,1
qok|o|other,ch|bare|paradigm,1
ch|bare|e_grade,sh|e|other,3
ch|e|clitic,ch|e|clitic,3
ch|e|clitic,sh|o|other,1
ch|e|paradigm,sh|bare|e_grade,1
sh|o|o_grade,sh|o|e_grade,1
ch|bare|other,sh|bare|paradigm,1
sh|o|o_grade,qot|bare|paradigm,1
qot|o|o_grade,ok|o|o_grade,1
sh|o|paradigm,ch|e|e_grade,1
ok|bare|e_grade,sh|e|e_grade,2
sh|e|e_grade,ot|bare|e_grade,2
ot|bare|paradigm,qot|o|o_grade,1
ot|bare|clitic,ch|bare|paradigm,1
sh|bare|paradigm,qot|o|o_grade,1
qot|o|o_grade,ot|bare|e_grade,2
ch|o|other,ot|o|other,2
qot|o|e_grade,ch|o|other,2
ok|bare|paradigm,ch|bare|e_grade,1
qok|bare|paradigm,sh|o|e_grade,2
qok|bare|paradigm,ok|bare|e_grade,1
ot|bare|other,sh|eo|o_grade,1
sh|o|aspect,qot|o|other,1
qot|o|other,ch|o|other,2
sh|bare|other,sh|e|paradigm,2
sh|o|o_grade,ok|bare|e_grade,3
qok|o|o_grade,ok|bare|other,1
ok|bare|other,ch|o|o_grade,2
sh|o|e_grade,ok|o|e_grade,1
ok|o|e_grade,ch|o|other,1
sh|o|other,ot|eo|o_grade,1
ot|eo|o_grade,ok|e|other,2
sh|e|e_grade,sh|o|e_grade,2
ot|e|other,ch|o|aspect,1
ch|bare|aspect,qok|bare|other,3
ch|o|o_grade,sh|eo|other,4
ot|eo|o_grade,ch|o|other,3
qok|bare|other,ch|e|other,4
qok|e|other,ch|bare|aspect,1
ch|e|aspect,sh|o|o_grade,2
ch|bare|aspect,sh|e|other,6
ok|e|other,ok|bare|paradigm,2
ch|o|o_grade,qot|bare|e_grade,2
ok|e|e_grade,ch|o|aspect,2
ch|eo|o_grade,ok|o|aspect,1
ok|o|aspect,ch|o|other,1
ok|bare|paradigm,ot|o|e_grade,1
ch|e|e_grade,sh|o|o_grade,4
ch|eo|o_grade,ok|bare|clitic,4
ok|bare|clitic,sh|bare|other,2
sh|e|e_grade,qok|o|aspect,1
qok|o|aspect,sh|e|e_grade,1
sh|e|e_grade,ch|eo|aspect,2
ch|eo|o_grade,qok|eo|other,1
qok|eo|other,qok|o|o_grade,1
ok|eo|other,qok|e|other,1
ch|eo|o_grade,qot|eo|o_grade,1
ch|bare|clitic,ch|o|e_grade,2
qot|o|e_grade,sh|bare|other,1
qot|e|other,ok|e|other,1
ok|e|other,ok|o|o_grade,1
ok|bare|clitic,sh|bare|aspect,2
ok|bare|e_grade,ok|bare|paradigm,1
qok|bare|clitic,ch|bare|aspect,5
ch|bare|other,ok|o|other,2
ok|o|other,qok|bare|clitic,1
ok|bare|e_grade,ok|o|other,2
sh|o|o_grade,ok|bare|clitic,3
ok|bare|clitic,qok|bare|e_grade,2
qok|bare|paradigm,ok|eo|other,1
ok|eo|other,qok|bare|other,2
qok|bare|other,ok|bare|e_grade,2
sh|o|aspect,qok|o|o_grade,3
qok|bare|e_grade,qok|e|aspect,3
qok|eo|other,ch|bare|other,1
ok|bare|other,ok|e|aspect,1
ok|e|aspect,ch|o|e_grade,1
qok|eo|aspect,ok|e|e_grade,2
ok|e|e_grade,qok|eo|aspect,1
qok|eo|aspect,qok|e|aspect,2
ok|e|e_grade,qok|o|o_grade,3
ch|o|other,qot|eo|o_grade,1
qot|eo|o_grade,ot|eo|other,1
ok|bare|clitic,qok|bare|clitic,6
qok|bare|clitic,ot|eo|aspect,1
ch|bare|other,ok|eo|aspect,2
sh|eo|e_grade,ot|o|o_grade,1
qot|o|o_grade,ch|o|e_grade,1
ch|o|e_grade,ch|o|aspect,2
ch|o|aspect,sh|o|o_grade,2
sh|eo|o_grade,sh|bare|paradigm,1
sh|bare|paradigm,sh|bare|e_grade,1
ot|bare|paradigm,sh|bare|e_grade,1
ch|e|other,sh|bare|paradigm,1
sh|o|other,ok|o|o_grade,2
sh|o|o_grade,ch|bare|clitic,3
ch|bare|paradigm,ch|o|other,2
ch|bare|clitic,sh|bare|clitic,1
ch|o|o_grade,ch|e|clitic,2
ch|bare|paradigm,ot|e|other,1
qot|e|e_grade,ch|bare|e_grade,1
ch|bare|other,ot|o|e_grade,1
ok|eo|other,ch|eo|other,2
sh|o|e_grade,ch|bare|clitic,1
ch|e|other,qok|o|other,1
sh|o|aspect,ot|e|aspect,2
sh|bare|aspect,ot|o|other,1
ot|o|other,sh|bare|other,2
qok|e|aspect,qok|o|aspect,1
qok|o|aspect,ok|e|aspect,1
sh|e|aspect,ot|bare|e_grade,1
qot|e|aspect,sh|o|other,1
sh|e|e_grade,sh|bare|e_grade,2
sh|e|other,qot|o|aspect,1
