section,community,relative_pos
pharm-herbal,C0,2.0
pharm-herbal,C0,2.5
pharm-herbal,C2,3.5
pharm-herbal,C0,0.25
pharm-herbal,C2,0.75
pharm-herbal,C1,1.0
pharm-herbal,C0,1.25
pharm-herbal,C2,2.5
pharm-herbal,C2,0.75
pharm-herbal,C3,1.0
pharm-herbal,C3,1.25
pharm-herbal,C0,1.5
pharm-herbal,C0,2.5
pharm-herbal,C0,1.0
pharm-herbal,C3,2.0
pharm-herbal,C0,1.0
pharm-herbal,C0,4.0
pharm-herbal,C0,0.17
pharm-herbal,C0,0.33
pharm-herbal,C0,0.5
pharm-herbal,C1,0.67
pharm-herbal,C3,0.83
pharm-herbal,C0,1.0
pharm-herbal,C0,1.17
pharm-herbal,C1,0.0
pharm-herbal,C0,0.17
pharm-herbal,C0,0.33
pharm-herbal,C3,0.5
pharm-herbal,C0,0.83
pharm-herbal,C1,1.0
pharm-herbal,C1,1.17
pharm-herbal,C0,0.2
pharm-herbal,C0,0.4
pharm-herbal,C3,0.6
pharm-herbal,C0,0.8
pharm-herbal,C0,1.0
pharm-herbal,C0,1.4
pharm-herbal,C0,0.25
pharm-herbal,C1,0.75
pharm-herbal,C0,1.25
pharm-herbal,C0,1.5
pharm-herbal,C3,1.75
pharm-herbal,C0,0.33
pharm-herbal,C3,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.33
pharm-herbal,C1,0.0
pharm-herbal,C0,2.0
pharm-herbal,C2,2.5
pharm-herbal,C1,1.5
pharm-herbal,C3,2.0
pharm-herbal,C0,3.0
pharm-herbal,C1,0.67
pharm-herbal,C0,1.0
pharm-herbal,C3,1.67
pharm-herbal,C0,2.33
pharm-herbal,C0,0.5
pharm-herbal,C1,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.33
pharm-herbal,C3,1.0
pharm-herbal,C0,1.67
pharm-herbal,C0,2.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.0
pharm-herbal,C0,1.5
pharm-herbal,C0,2.0
pharm-herbal,C0,5.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.17
pharm-herbal,C0,0.33
pharm-herbal,C0,0.5
pharm-herbal,C2,0.83
pharm-herbal,C1,1.0
pharm-herbal,C0,1.33
pharm-herbal,C3,0.33
pharm-herbal,C0,1.33
pharm-herbal,C2,1.67
pharm-herbal,C0,2.67
pharm-herbal,C0,0.0
pharm-herbal,C0,2.5
pharm-herbal,C3,3.0
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C1,1.33
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C3,1.0
pharm-herbal,C0,0.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.5
pharm-herbal,C1,0.33
pharm-herbal,C1,0.67
pharm-herbal,C0,2.0
pharm-herbal,C0,2.33
pharm-herbal,C3,0.5
pharm-herbal,C1,1.5
pharm-herbal,C1,2.0
pharm-herbal,C0,0.33
pharm-herbal,C0,0.67
pharm-herbal,C1,1.33
pharm-herbal,C1,1.67
pharm-herbal,C0,0.5
pharm-herbal,C0,1.5
pharm-herbal,C0,3.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C2,3.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.25
pharm-herbal,C0,1.5
pharm-herbal,C3,1.75
pharm-herbal,C4,2.0
pharm-herbal,C3,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.67
pharm-herbal,C2,0.2
pharm-herbal,C0,0.6
pharm-herbal,C3,0.8
pharm-herbal,C1,1.2
pharm-herbal,C0,1.4
pharm-herbal,C1,1.6
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C1,1.0
pharm-herbal,C0,1.25
pharm-herbal,C0,1.75
pharm-herbal,C0,0.0
pharm-herbal,C0,0.25
pharm-herbal,C0,0.75
pharm-herbal,C0,1.0
pharm-herbal,C1,1.25
pharm-herbal,C1,1.5
pharm-herbal,C1,3.0
pharm-herbal,C3,3.5
pharm-herbal,C0,0.0
pharm-herbal,C0,1.0
pharm-herbal,C3,0.29
pharm-herbal,C0,0.57
pharm-herbal,C0,0.71
pharm-herbal,C0,0.86
pharm-herbal,C0,1.14
pharm-herbal,C0,1.29
pharm-herbal,C2,1.43
pharm-herbal,C0,1.71
pharm-herbal,C0,0.25
pharm-herbal,C1,0.38
pharm-herbal,C3,0.5
pharm-herbal,C0,0.88
pharm-herbal,C3,1.0
pharm-herbal,C0,1.12
pharm-herbal,C0,1.38
pharm-herbal,C0,1.5
pharm-herbal,C0,2.0
pharm-herbal,C0,0.25
pharm-herbal,C4,0.5
pharm-herbal,C2,0.88
pharm-herbal,C0,1.0
pharm-herbal,C1,1.12
pharm-herbal,C1,1.25
pharm-herbal,C0,1.5
pharm-herbal,C1,1.62
pharm-herbal,C1,1.88
pharm-herbal,C3,4.0
pharm-herbal,C2,10.0
pharm-herbal,C0,0.14
pharm-herbal,C0,0.29
pharm-herbal,C1,0.43
pharm-herbal,C0,0.86
pharm-herbal,C0,1.0
pharm-herbal,C1,1.14
pharm-herbal,C4,1.29
pharm-herbal,C0,1.57
pharm-herbal,C0,0.14
pharm-herbal,C1,1.0
pharm-herbal,C0,1.14
pharm-herbal,C1,1.57
pharm-herbal,C4,1.86
pharm-herbal,C0,2.0
pharm-herbal,C3,2.14
pharm-herbal,C3,2.29
pharm-herbal,C0,0.11
pharm-herbal,C1,0.22
pharm-herbal,C0,0.33
pharm-herbal,C4,0.44
pharm-herbal,C0,0.56
pharm-herbal,C1,0.67
pharm-herbal,C0,1.0
pharm-herbal,C4,1.11
pharm-herbal,C1,1.22
pharm-herbal,C3,1.44
pharm-herbal,C0,0.4
pharm-herbal,C1,1.4
pharm-herbal,C0,1.6
pharm-herbal,C0,1.8
pharm-herbal,C0,2.0
pharm-herbal,C3,2.8
pharm-herbal,C0,1.33
pharm-herbal,C4,1.67
pharm-herbal,C1,2.33
pharm-herbal,C1,3.33
pharm-herbal,C0,0.0
pharm-herbal,C0,0.12
pharm-herbal,C0,0.25
pharm-herbal,C3,0.38
pharm-herbal,C0,0.62
pharm-herbal,C4,0.75
pharm-herbal,C0,0.88
pharm-herbal,C2,1.0
pharm-herbal,C4,1.75
pharm-herbal,C2,9.0
pharm-herbal,C2,11.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.14
pharm-herbal,C0,0.43
pharm-herbal,C1,0.57
pharm-herbal,C2,0.71
pharm-herbal,C3,0.86
pharm-herbal,C1,1.29
pharm-herbal,C2,1.86
pharm-herbal,C0,0.0
pharm-herbal,C0,0.2
pharm-herbal,C0,0.4
pharm-herbal,C3,0.5
pharm-herbal,C0,0.8
pharm-herbal,C1,0.9
pharm-herbal,C0,1.0
pharm-herbal,C0,1.1
pharm-herbal,C0,1.2
pharm-herbal,C0,1.3
pharm-herbal,C3,1.5
pharm-herbal,C1,0.8
pharm-herbal,C0,1.0
pharm-herbal,C0,1.4
pharm-herbal,C2,2.0
pharm-herbal,C0,2.2
pharm-herbal,C0,2.4
pharm-herbal,C0,0.2
pharm-herbal,C3,0.4
pharm-herbal,C0,0.8
pharm-herbal,C3,1.2
pharm-herbal,C2,1.6
pharm-herbal,C2,1.8
pharm-herbal,C0,2.0
pharm-herbal,C1,2.5
pharm-herbal,C3,3.5
pharm-herbal,C1,0.67
pharm-herbal,C0,1.33
pharm-herbal,C0,2.33
pharm-herbal,C0,2.67
pharm-herbal,C0,0.75
pharm-herbal,C0,1.0
pharm-herbal,C0,1.25
pharm-herbal,C0,1.5
pharm-herbal,C2,2.0
pharm-herbal,C0,4.0
pharm-herbal,C3,7.0
pharm-herbal,C1,0.0
pharm-herbal,C2,0.75
pharm-herbal,C2,1.0
pharm-herbal,C0,1.5
pharm-herbal,C2,1.75
pharm-herbal,C0,0.5
pharm-herbal,C0,2.0
pharm-herbal,C0,3.5
pharm-herbal,C0,0.0
pharm-herbal,C0,0.25
pharm-herbal,C0,0.5
pharm-herbal,C0,1.0
pharm-herbal,C0,2.25
pharm-herbal,C0,2.0
pharm-herbal,C0,2.5
pharm-herbal,C0,4.0
pharm-herbal,C4,0.33
pharm-herbal,C0,0.67
pharm-herbal,C2,1.67
pharm-herbal,C0,2.0
pharm-herbal,C1,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C2,2.67
pharm-herbal,C1,0.0
pharm-herbal,C4,0.5
pharm-herbal,C1,1.5
pharm-herbal,C0,2.25
pharm-herbal,C3,2.5
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.0
pharm-herbal,C0,1.25
pharm-herbal,C2,1.75
pharm-herbal,C0,0.33
pharm-herbal,C3,0.67
pharm-herbal,C0,2.0
pharm-herbal,C0,2.33
pharm-herbal,C0,0.5
pharm-herbal,C0,0.75
pharm-herbal,C3,1.25
pharm-herbal,C3,2.25
pharm-herbal,C2,2.75
pharm-herbal,C2,0.0
pharm-herbal,C0,1.0
pharm-herbal,C1,1.0
pharm-herbal,C0,1.5
pharm-herbal,C0,3.5
pharm-herbal,C2,1.0
pharm-herbal,C3,1.5
pharm-herbal,C2,4.5
pharm-herbal,C1,0.5
pharm-herbal,C4,1.0
pharm-herbal,C0,2.5
pharm-herbal,C0,0.2
pharm-herbal,C0,0.8
pharm-herbal,C4,1.0
pharm-herbal,C0,1.6
pharm-herbal,C2,1.8
pharm-herbal,C2,2.0
pharm-herbal,C1,0.25
pharm-herbal,C1,0.75
pharm-herbal,C0,2.25
pharm-herbal,C0,2.5
pharm-herbal,C1,2.75
pharm-herbal,C4,0.29
pharm-herbal,C2,0.43
pharm-herbal,C0,0.57
pharm-herbal,C0,1.0
pharm-herbal,C0,1.43
pharm-herbal,C0,1.57
pharm-herbal,C2,1.71
pharm-herbal,C2,2.0
pharm-herbal,C1,0.4
pharm-herbal,C3,0.6
pharm-herbal,C0,1.4
pharm-herbal,C1,1.6
pharm-herbal,C0,2.2
pharm-herbal,C3,2.4
pharm-herbal,C2,1.33
pharm-herbal,C0,1.67
pharm-herbal,C0,3.0
pharm-herbal,C3,4.0
pharm-herbal,C0,0.5
pharm-herbal,C2,2.5
pharm-herbal,C0,3.5
pharm-herbal,C0,0.33
pharm-herbal,C2,0.5
pharm-herbal,C3,0.67
pharm-herbal,C2,1.5
pharm-herbal,C2,1.67
pharm-herbal,C0,2.0
pharm-herbal,C0,2.33
pharm-herbal,C1,0.14
pharm-herbal,C0,0.57
pharm-herbal,C0,0.71
pharm-herbal,C0,0.86
pharm-herbal,C0,1.57
pharm-herbal,C0,1.71
pharm-herbal,C4,1.86
pharm-herbal,C0,2.14
herbal-A,C0,0.2
herbal-A,C2,0.4
herbal-A,C0,0.6
herbal-A,C0,0.8
herbal-A,C0,1.0
herbal-A,C0,1.4
herbal-A,C4,1.0
herbal-A,C0,4.0
herbal-A,C0,0.0
herbal-A,C0,0.2
herbal-A,C0,0.8
herbal-A,C0,1.0
herbal-A,C0,1.2
herbal-A,C2,1.4
herbal-A,C0,1.0
herbal-A,C0,2.0
herbal-A,C0,0.0
herbal-A,C0,0.25
herbal-A,C4,0.5
herbal-A,C1,0.75
herbal-A,C0,1.25
herbal-A,C4,0.0
herbal-A,C0,1.0
herbal-A,C4,1.5
herbal-A,C3,0.5
herbal-A,C2,1.0
herbal-A,C2,1.5
herbal-A,C0,0.0
herbal-A,C0,0.17
herbal-A,C1,0.33
herbal-A,C2,0.5
herbal-A,C2,0.67
herbal-A,C2,0.83
herbal-A,C0,1.0
herbal-A,C2,0.0
herbal-A,C0,0.67
herbal-A,C0,1.0
herbal-A,C2,1.33
herbal-A,C0,1.0
herbal-A,C0,5.0
herbal-A,C2,0.0
herbal-A,C0,0.25
herbal-A,C3,0.5
herbal-A,C0,0.75
herbal-A,C0,1.25
herbal-A,C0,1.0
herbal-A,C1,3.0
herbal-A,C0,0.0
herbal-A,C0,0.33
herbal-A,C0,1.0
herbal-A,C0,1.33
herbal-A,C0,0.0
herbal-A,C0,0.17
herbal-A,C0,0.33
herbal-A,C1,0.5
herbal-A,C1,0.67
herbal-A,C0,0.83
herbal-A,C0,1.0
herbal-A,C4,0.0
herbal-A,C1,1.0
herbal-A,C2,2.0
herbal-A,C0,2.33
herbal-A,C0,2.0
herbal-A,C1,3.0
herbal-A,C0,0.0
herbal-A,C0,0.5
herbal-A,C0,1.0
herbal-A,C0,0.0
herbal-A,C0,0.25
herbal-A,C1,1.0
herbal-A,C0,1.25
herbal-A,C0,1.5
herbal-A,C0,0.0
herbal-A,C0,0.5
herbal-A,C0,1.0
herbal-A,C0,0.5
herbal-A,C0,2.0
herbal-A,C2,2.5
herbal-A,C0,0.0
herbal-A,C2,0.33
herbal-A,C2,0.67
herbal-A,C2,1.33
herbal-A,C0,0.0
herbal-A,C0,0.33
herbal-A,C2,1.33
herbal-A,C0,2.0
herbal-A,C0,0.2
herbal-A,C2,0.4
herbal-A,C0,0.6
herbal-A,C2,0.8
herbal-A,C3,1.0
herbal-A,C0,1.2
herbal-A,C0,0.0
herbal-A,C0,0.2
herbal-A,C3,0.4
herbal-A,C0,0.6
herbal-A,C0,0.8
herbal-A,C0,1.0
herbal-A,C1,0.0
herbal-A,C2,0.5
herbal-A,C0,0.75
herbal-A,C2,1.0
herbal-A,C2,1.25
herbal-A,C2,0.33
herbal-A,C0,1.0
herbal-A,C0,1.33
herbal-A,C0,1.67
herbal-A,C0,0.0
herbal-A,C0,0.33
herbal-A,C1,1.0
herbal-A,C2,1.67
herbal-A,C0,0.0
herbal-A,C0,1.0
herbal-A,C0,0.0
herbal-A,C0,0.33
herbal-A,C1,0.67
herbal-A,C0,1.33
herbal-A,C0,0.0
herbal-A,C0,0.5
herbal-A,C0,1.0
herbal-A,C0,0.0
herbal-A,C0,1.0
herbal-A,C0,2.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.0
pharm-herbal,C0,1.5
pharm-herbal,C0,1.0
pharm-herbal,C0,1.5
pharm-herbal,C1,2.0
pharm-herbal,C1,1.0
pharm-herbal,C2,4.0
pharm-herbal,C0,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.33
pharm-herbal,C0,0.75
pharm-herbal,C2,1.25
pharm-herbal,C0,1.75
pharm-herbal,C0,2.0
pharm-herbal,C0,2.25
pharm-herbal,C0,0.2
pharm-herbal,C0,0.4
pharm-herbal,C0,0.6
pharm-herbal,C3,0.8
pharm-herbal,C0,1.0
pharm-herbal,C0,1.4
pharm-herbal,C0,0.17
pharm-herbal,C2,0.5
pharm-herbal,C1,0.67
pharm-herbal,C0,0.83
pharm-herbal,C3,1.0
pharm-herbal,C0,1.17
pharm-herbal,C0,1.5
pharm-herbal,C0,0.25
pharm-herbal,C0,0.75
pharm-herbal,C1,1.25
pharm-herbal,C1,1.75
pharm-herbal,C0,2.25
pharm-herbal,C0,2.0
pharm-herbal,C2,3.0
pharm-herbal,C1,0.5
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C4,6.0
pharm-herbal,C0,7.0
pharm-herbal,C1,0.0
pharm-herbal,C0,0.25
pharm-herbal,C0,0.5
pharm-herbal,C0,0.75
pharm-herbal,C2,1.25
pharm-herbal,C3,3.0
pharm-herbal,C1,6.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.25
pharm-herbal,C3,0.75
pharm-herbal,C0,1.0
pharm-herbal,C1,1.25
pharm-herbal,C0,1.75
pharm-herbal,C0,0.33
pharm-herbal,C0,0.67
pharm-herbal,C3,1.0
pharm-herbal,C3,1.33
pharm-herbal,C0,0.0
pharm-herbal,C0,3.0
pharm-herbal,C0,0.5
pharm-herbal,C0,2.0
pharm-herbal,C4,3.5
pharm-herbal,C0,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.33
pharm-herbal,C1,1.67
pharm-herbal,C4,0.0
pharm-herbal,C0,2.5
pharm-herbal,C1,3.0
pharm-herbal,C1,0.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C1,1.5
pharm-herbal,C1,0.25
pharm-herbal,C3,0.5
pharm-herbal,C1,0.75
pharm-herbal,C0,1.5
pharm-herbal,C3,1.75
pharm-herbal,C0,0.0
pharm-herbal,C1,0.67
pharm-herbal,C3,1.0
pharm-herbal,C3,1.33
pharm-herbal,C0,3.0
pharm-herbal,C1,4.0
pharm-herbal,C0,0.2
pharm-herbal,C1,0.4
pharm-herbal,C3,1.0
pharm-herbal,C2,1.2
pharm-herbal,C0,1.4
pharm-herbal,C3,1.6
pharm-herbal,C0,0.0
pharm-herbal,C3,0.5
pharm-herbal,C1,1.5
pharm-herbal,C0,0.0
pharm-herbal,C0,1.0
pharm-herbal,C0,1.33
pharm-herbal,C0,2.0
pharm-herbal,C0,0.2
pharm-herbal,C1,0.4
pharm-herbal,C1,0.6
pharm-herbal,C0,0.8
pharm-herbal,C0,1.0
pharm-herbal,C0,1.6
pharm-herbal,C1,0.0
pharm-herbal,C1,0.4
pharm-herbal,C0,0.6
pharm-herbal,C0,0.8
pharm-herbal,C0,1.2
pharm-herbal,C0,1.4
pharm-herbal,C0,2.0
pharm-herbal,C3,3.0
pharm-herbal,C2,1.0
pharm-herbal,C0,5.0
pharm-herbal,C4,1.0
pharm-herbal,C0,3.0
pharm-herbal,C0,0.0
pharm-herbal,C3,0.5
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C1,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C2,3.0
pharm-herbal,C0,1.0
pharm-herbal,C0,3.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C2,1.0
pharm-herbal,C3,0.0
pharm-herbal,C0,2.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.5
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.67
pharm-herbal,C3,2.33
pharm-herbal,C0,1.0
pharm-herbal,C1,3.0
pharm-herbal,C0,0.0
pharm-herbal,C2,2.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C3,1.0
pharm-herbal,C0,0.0
pharm-herbal,C0,2.5
pharm-herbal,C2,4.0
pharm-herbal,C0,0.0
pharm-herbal,C0,1.0
pharm-herbal,C0,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.33
pharm-herbal,C0,0.5
pharm-herbal,C0,2.0
pharm-herbal,C2,2.5
pharm-herbal,C0,0.33
pharm-herbal,C0,1.0
pharm-herbal,C0,1.67
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.5
pharm-herbal,C0,1.5
pharm-herbal,C1,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C0,1.0
pharm-herbal,C1,1.0
pharm-herbal,C0,6.0
pharm-herbal,C2,1.0
pharm-herbal,C3,4.0
pharm-herbal,C0,1.0
pharm-herbal,C0,2.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.2
pharm-herbal,C2,0.6
pharm-herbal,C0,0.8
pharm-herbal,C2,1.0
pharm-herbal,C0,1.2
pharm-herbal,C0,0.33
pharm-herbal,C1,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.33
pharm-herbal,C0,0.0
pharm-herbal,C0,0.67
pharm-herbal,C0,1.33
pharm-herbal,C0,2.0
pharm-herbal,C2,3.0
pharm-herbal,C1,6.0
pharm-herbal,C0,4.0
pharm-herbal,C1,6.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.2
pharm-herbal,C0,0.6
pharm-herbal,C3,0.8
pharm-herbal,C4,1.0
pharm-herbal,C1,1.4
pharm-herbal,C0,0.33
pharm-herbal,C0,0.67
pharm-herbal,C0,1.0
pharm-herbal,C4,1.33
pharm-herbal,C1,0.0
pharm-herbal,C3,0.67
pharm-herbal,C1,1.0
pharm-herbal,C2,2.0
pharm-herbal,C0,0.17
pharm-herbal,C2,0.33
pharm-herbal,C2,0.67
pharm-herbal,C2,0.83
pharm-herbal,C2,1.0
pharm-herbal,C2,1.33
pharm-herbal,C2,1.5
pharm-herbal,C0,0.17
pharm-herbal,C1,0.33
pharm-herbal,C1,0.5
pharm-herbal,C1,0.67
pharm-herbal,C2,0.83
pharm-herbal,C0,1.0
pharm-herbal,C1,1.17
pharm-herbal,C0,0.0
pharm-herbal,C2,0.75
pharm-herbal,C1,1.0
pharm-herbal,C3,1.5
pharm-herbal,C0,2.0
pharm-herbal,C3,0.5
pharm-herbal,C2,2.5
pharm-herbal,C1,3.5
pharm-herbal,C0,0.2
pharm-herbal,C2,0.4
pharm-herbal,C2,0.6
pharm-herbal,C1,0.8
pharm-herbal,C2,1.4
pharm-herbal,C2,1.6
pharm-herbal,C1,0.33
pharm-herbal,C2,1.0
pharm-herbal,C1,1.33
pharm-herbal,C2,1.67
pharm-herbal,C2,0.0
pharm-herbal,C2,1.0
pharm-herbal,C1,0.0
pharm-herbal,C3,0.2
pharm-herbal,C2,0.4
pharm-herbal,C1,0.6
pharm-herbal,C2,0.8
pharm-herbal,C3,1.2
pharm-herbal,C4,0.67
pharm-herbal,C0,1.0
pharm-herbal,C0,1.33
pharm-herbal,C3,2.33
pharm-herbal,C1,0.25
pharm-herbal,C3,0.5
pharm-herbal,C2,0.75
pharm-herbal,C1,1.0
pharm-herbal,C2,1.75
pharm-herbal,C2,0.33
pharm-herbal,C2,0.67
pharm-herbal,C2,1.0
pharm-herbal,C2,1.33
pharm-herbal,C3,1.0
pharm-herbal,C3,2.0
pharm-herbal,C1,3.0
pharm-herbal,C2,0.5
pharm-herbal,C1,1.0
pharm-herbal,C1,2.5
pharm-herbal,C2,0.0
pharm-herbal,C2,0.33
pharm-herbal,C0,0.67
pharm-herbal,C2,1.33
pharm-herbal,C1,0.25
pharm-herbal,C1,0.5
pharm-herbal,C2,0.75
pharm-herbal,C1,1.0
pharm-herbal,C0,1.25
pharm-herbal,C0,0.67
pharm-herbal,C2,1.33
pharm-herbal,C0,2.0
pharm-herbal,C2,2.67
pharm-herbal,C1,1.0
pharm-herbal,C1,2.0
pharm-herbal,C0,1.0
pharm-herbal,C0,5.0
pharm-herbal,C1,0.33
pharm-herbal,C1,0.67
pharm-herbal,C1,1.0
pharm-herbal,C2,1.33
pharm-herbal,C1,0.0
pharm-herbal,C3,0.33
pharm-herbal,C1,2.0
pharm-herbal,C2,2.33
pharm-herbal,C2,0.33
pharm-herbal,C2,0.67
pharm-herbal,C2,1.0
pharm-herbal,C2,2.0
pharm-herbal,C2,1.0
pharm-herbal,C3,1.5
pharm-herbal,C3,4.5
pharm-herbal,C2,0.12
pharm-herbal,C2,0.25
pharm-herbal,C1,0.38
pharm-herbal,C1,0.5
pharm-herbal,C1,0.62
pharm-herbal,C2,0.75
pharm-herbal,C2,1.0
pharm-herbal,C0,1.12
pharm-herbal,C2,1.25
pharm-herbal,C1,0.5
pharm-herbal,C3,1.0
pharm-herbal,C3,1.25
pharm-herbal,C2,1.5
pharm-herbal,C0,1.75
pharm-herbal,C4,0.75
pharm-herbal,C0,1.25
pharm-herbal,C1,1.5
pharm-herbal,C1,1.75
pharm-herbal,C0,2.0
pharm-herbal,C1,0.5
pharm-herbal,C1,1.5
pharm-herbal,C1,2.0
pharm-herbal,C2,0.0
pharm-herbal,C3,0.4
pharm-herbal,C1,0.6
pharm-herbal,C2,0.8
pharm-herbal,C2,1.0
pharm-herbal,C1,1.4
pharm-herbal,C1,0.14
pharm-herbal,C3,0.29
pharm-herbal,C2,0.43
pharm-herbal,C2,0.57
pharm-herbal,C2,0.71
pharm-herbal,C3,0.86
pharm-herbal,C2,1.0
pharm-herbal,C2,1.14
pharm-herbal,C2,0.2
pharm-herbal,C0,0.4
pharm-herbal,C1,0.6
pharm-herbal,C1,0.8
pharm-herbal,C4,1.0
pharm-herbal,C1,1.4
pharm-herbal,C2,0.0
pharm-herbal,C0,0.2
pharm-herbal,C0,0.4
pharm-herbal,C2,0.8
pharm-herbal,C0,1.0
pharm-herbal,C1,1.6
pharm-herbal,C1,0.0
pharm-herbal,C2,1.0
pharm-herbal,C2,2.5
pharm-herbal,C0,0.14
pharm-herbal,C2,0.29
pharm-herbal,C0,0.43
pharm-herbal,C2,0.57
pharm-herbal,C2,0.71
pharm-herbal,C2,0.86
pharm-herbal,C1,1.0
pharm-herbal,C2,1.29
pharm-herbal,C0,0.2
pharm-herbal,C2,0.4
pharm-herbal,C0,0.6
pharm-herbal,C2,0.8
pharm-herbal,C2,1.2
pharm-herbal,C2,1.6
pharm-herbal,C0,0.5
pharm-herbal,C2,2.0
pharm-herbal,C2,2.5
pharm-herbal,C0,0.0
pharm-herbal,C1,0.25
pharm-herbal,C2,0.75
pharm-herbal,C2,1.0
pharm-herbal,C1,1.25
pharm-herbal,C0,0.5
pharm-herbal,C2,0.67
pharm-herbal,C2,0.83
pharm-herbal,C2,1.0
pharm-herbal,C1,1.17
pharm-herbal,C2,1.33
pharm-herbal,C1,1.5
pharm-herbal,C1,0.0
pharm-herbal,C2,0.2
pharm-herbal,C1,0.4
pharm-herbal,C1,1.2
pharm-herbal,C3,1.4
pharm-herbal,C2,1.6
pharm-herbal,C0,0.33
pharm-herbal,C2,0.5
pharm-herbal,C1,0.67
pharm-herbal,C1,0.83
pharm-herbal,C2,1.0
pharm-herbal,C2,1.17
pharm-herbal,C2,1.33
pharm-herbal,C2,0.25
pharm-herbal,C0,0.5
pharm-herbal,C1,0.75
pharm-herbal,C2,1.0
pharm-herbal,C2,1.25
pharm-herbal,C0,1.0
pharm-herbal,C0,1.5
pharm-herbal,C2,2.0
pharm-herbal,C1,0.25
pharm-herbal,C0,0.5
pharm-herbal,C3,1.0
pharm-herbal,C3,1.25
pharm-herbal,C2,1.5
pharm-herbal,C1,0.17
pharm-herbal,C1,0.33
pharm-herbal,C3,0.5
pharm-herbal,C1,1.0
pharm-herbal,C2,1.17
pharm-herbal,C1,1.33
pharm-herbal,C1,1.5
pharm-herbal,C0,0.0
pharm-herbal,C1,1.67
pharm-herbal,C1,2.0
pharm-herbal,C2,2.67
pharm-herbal,C2,1.0
pharm-herbal,C2,1.5
pharm-herbal,C2,2.0
pharm-herbal,C0,0.0
pharm-herbal,C0,0.12
pharm-herbal,C0,0.25
pharm-herbal,C1,0.38
pharm-herbal,C2,0.5
pharm-herbal,C2,0.62
pharm-herbal,C1,0.75
pharm-herbal,C2,0.88
pharm-herbal,C1,1.12
pharm-herbal,C0,0.0
pharm-herbal,C1,0.17
pharm-herbal,C2,0.5
pharm-herbal,C2,0.67
pharm-herbal,C0,0.83
pharm-herbal,C1,1.0
pharm-herbal,C2,1.17
pharm-herbal,C1,0.0
pharm-herbal,C1,0.14
pharm-herbal,C2,0.29
pharm-herbal,C1,0.43
pharm-herbal,C2,0.57
pharm-herbal,C1,0.71
pharm-herbal,C2,1.0
pharm-herbal,C2,1.29
pharm-herbal,C2,0.0
pharm-herbal,C1,0.5
pharm-herbal,C4,1.5
pharm-herbal,C1,0.0
pharm-herbal,C0,0.14
pharm-herbal,C2,0.29
pharm-herbal,C1,0.43
pharm-herbal,C3,0.71
pharm-herbal,C2,0.86
pharm-herbal,C1,1.14
pharm-herbal,C2,1.29
pharm-herbal,C1,0.0
pharm-herbal,C1,0.33
pharm-herbal,C0,0.67
