from_cell,to_cell,allowed
qok|bare|o_grade,ot|bare|o_grade,0
qok|bare|o_grade,ot|bare|other,0
qok|bare|o_grade,ot|bare|paradigm,0
qok|bare|o_grade,ot|eo|aspect,0
qok|bare|o_grade,ot|eo|clitic,0
qok|bare|o_grade,ot|eo|e_grade,0
qok|bare|o_grade,ot|eo|o_grade,0
qok|bare|o_grade,ot|eo|other,0
qok|bare|o_grade,ot|e|aspect,0
qok|bare|o_grade,ot|e|clitic,0
qok|bare|o_grade,ot|e|e_grade,0
qok|bare|o_grade,ot|e|other,0
qok|bare|o_grade,ot|e|paradigm,0
qok|bare|o_grade,ot|o|aspect,0
qok|bare|o_grade,ot|o|clitic,0
qok|bare|o_grade,ot|o|e_grade,0
qok|bare|o_grade,ot|o|o_grade,0
qok|bare|o_grade,ot|o|other,0
qok|bare|o_grade,ot|o|paradigm,0
qok|bare|o_grade,qok|bare|aspect,0
qok|bare|o_grade,qok|bare|clitic,0
qok|bare|o_grade,qok|bare|e_grade,0
qok|bare|o_grade,qok|bare|o_grade,0
qok|bare|o_grade,qok|bare|other,0
qok|bare|o_grade,qok|bare|paradigm,1
qok|bare|o_grade,qok|eo|aspect,0
qok|bare|o_grade,qok|eo|e_grade,0
qok|bare|o_grade,qok|eo|o_grade,0
qok|bare|o_grade,qok|eo|other,0
qok|bare|o_grade,qok|e|aspect,0
qok|bare|o_grade,qok|e|clitic,0
qok|bare|o_grade,qok|e|e_grade,0
qok|bare|o_grade,qok|e|o_grade,0
qok|bare|o_grade,qok|e|other,0
qok|bare|o_grade,qok|e|paradigm,0
qok|bare|o_grade,qok|o|aspect,0
qok|bare|o_grade,qok|o|e_grade,0
qok|bare|o_grade,qok|o|o_grade,0
qok|bare|o_grade,qok|o|other,0
qok|bare|o_grade,qok|o|paradigm,0
qok|bare|o_grade,qot|bare|clitic,0
qok|bare|o_grade,qot|bare|e_grade,0
qok|bare|o_grade,qot|bare|o_grade,0
qok|bare|o_grade,qot|bare|other,0
qok|bare|o_grade,qot|bare|paradigm,0
qok|bare|o_grade,qot|eo|aspect,0
qok|bare|o_grade,qot|eo|clitic,0
qok|bare|o_grade,qot|eo|e_grade,0
qok|bare|o_grade,qot|eo|o_grade,0
qok|bare|o_grade,qot|eo|other,0
qok|bare|o_grade,qot|e|aspect,0
qok|bare|o_grade,qot|e|clitic,0
qok|bare|o_grade,qot|e|e_grade,0
qok|bare|o_grade,qot|e|other,0
qok|bare|o_grade,qot|o|aspect,0
qok|bare|o_grade,qot|o|e_grade,0
qok|bare|o_grade,qot|o|o_grade,0
qok|bare|o_grade,qot|o|other,0
qok|bare|o_grade,sh|bare|aspect,0
qok|bare|o_grade,sh|bare|clitic,0
qok|bare|o_grade,sh|bare|e_grade,0
qok|bare|o_grade,sh|bare|o_grade,0
qok|bare|o_grade,sh|bare|other,0
qok|bare|o_grade,sh|bare|paradigm,0
qok|bare|o_grade,sh|eo|aspect,0
qok|bare|o_grade,sh|eo|clitic,0
qok|bare|o_grade,sh|eo|e_grade,0
qok|bare|o_grade,sh|eo|o_grade,0
qok|bare|o_grade,sh|eo|other,0
qok|bare|o_grade,sh|e|aspect,1
qok|bare|o_grade,sh|e|clitic,0
qok|bare|o_grade,sh|e|e_grade,1
qok|bare|o_grade,sh|e|o_grade,0
qok|bare|o_grade,sh|e|other,0
qok|bare|o_grade,sh|e|paradigm,0
qok|bare|o_grade,sh|o|aspect,0
qok|bare|o_grade,sh|o|clitic,0
qok|bare|o_grade,sh|o|e_grade,0
qok|bare|o_grade,sh|o|o_grade,0
qok|bare|o_grade,sh|o|other,0
qok|bare|o_grade,sh|o|paradigm,0
qok|bare|other,ch|bare|aspect,1
qok|bare|other,ch|bare|clitic,0
qok|bare|other,ch|bare|e_grade,1
qok|bare|other,ch|bare|o_grade,0
qok|bare|other,ch|bare|other,1
qok|bare|other,ch|bare|paradigm,0
qok|bare|other,ch|eo|aspect,0
qok|bare|other,ch|eo|clitic,0
qok|bare|other,ch|eo|e_grade,0
qok|bare|other,ch|eo|o_grade,1
qok|bare|other,ch|eo|other,0
qok|bare|other,ch|eo|paradigm,0
qok|bare|other,ch|e|aspect,1
qok|bare|other,ch|e|clitic,0
qok|bare|other,ch|e|e_grade,1
qok|bare|other,ch|e|o_grade,0
qok|bare|other,ch|e|other,1
qok|bare|other,ch|e|paradigm,0
qok|bare|other,ch|o|aspect,0
qok|bare|other,ch|o|clitic,0
qok|bare|other,ch|o|e_grade,0
qok|bare|other,ch|o|o_grade,0
qok|bare|other,ch|o|other,1
qok|bare|other,ch|o|paradigm,0
qok|bare|other,ok|bare|aspect,0
qok|bare|other,ok|bare|clitic,1
qok|bare|other,ok|bare|e_grade,1
qok|bare|other,ok|bare|o_grade,0
qok|bare|other,ok|bare|other,1
qok|bare|other,ok|bare|paradigm,1
qok|bare|other,ok|eo|aspect,0
qok|bare|other,ok|eo|clitic,0
qok|bare|other,ok|eo|e_grade,0
qok|bare|other,ok|eo|o_grade,0
qok|bare|other,ok|eo|other,0
qok|bare|other,ok|eo|paradigm,0
qok|bare|other,ok|e|aspect,0
qok|bare|other,ok|e|clitic,0
qok|bare|other,ok|e|e_grade,0
qok|bare|other,ok|e|other,0
qok|bare|other,ok|e|paradigm,0
qok|bare|other,ok|o|aspect,0
qok|bare|other,ok|o|e_grade,0
qok|bare|other,ok|o|o_grade,1
qok|bare|other,ok|o|other,0
qok|bare|other,ok|o|paradigm,0
qok|bare|other,ot|bare|aspect,0
qok|bare|other,ot|bare|clitic,1
qok|bare|other,ot|bare|e_grade,0
qok|bare|other,ot|bare|o_grade,0
qok|bare|other,ot|bare|other,1
qok|bare|other,ot|bare|paradigm,0
qok|bare|other,ot|eo|aspect,0
qok|bare|other,ot|eo|clitic,0
qok|bare|other,ot|eo|e_grade,0
qok|bare|other,ot|eo|o_grade,0
qok|bare|other,ot|eo|other,0
qok|bare|other,ot|e|aspect,1
qok|bare|other,ot|e|clitic,0
qok|bare|other,ot|e|e_grade,1
qok|bare|other,ot|e|other,1
qok|bare|other,ot|e|paradigm,0
qok|bare|other,ot|o|aspect,0
qok|bare|other,ot|o|clitic,0
qok|bare|other,ot|o|e_grade,0
qok|bare|other,ot|o|o_grade,1
qok|bare|other,ot|o|other,0
qok|bare|other,ot|o|paradigm,0
qok|bare|other,qok|bare|aspect,0
qok|bare|other,qok|bare|clitic,1
qok|bare|other,qok|bare|e_grade,1
qok|bare|other,qok|bare|o_grade,0
qok|bare|other,qok|bare|other,0
qok|bare|other,qok|bare|paradigm,1
qok|bare|other,qok|eo|aspect,0
qok|bare|other,qok|eo|e_grade,0
qok|bare|other,qok|eo|o_grade,0
qok|bare|other,qok|eo|other,0
qok|bare|other,qok|e|aspect,1
qok|bare|other,qok|e|clitic,0
qok|bare|other,qok|e|e_grade,1
qok|bare|other,qok|e|o_grade,0
qok|bare|other,qok|e|other,0
qok|bare|other,qok|e|paradigm,0
qok|bare|other,qok|o|aspect,0
qok|bare|other,qok|o|e_grade,0
qok|bare|other,qok|o|o_grade,0
qok|bare|other,qok|o|other,0
qok|bare|other,qok|o|paradigm,0
qok|bare|other,qot|bare|clitic,1
qok|bare|other,qot|bare|e_grade,0
qok|bare|other,qot|bare|o_grade,0
qok|bare|other,qot|bare|other,0
qok|bare|other,qot|bare|paradigm,0
qok|bare|other,qot|eo|aspect,0
qok|bare|other,qot|eo|clitic,0
qok|bare|other,qot|eo|e_grade,0
qok|bare|other,qot|eo|o_grade,0
qok|bare|other,qot|eo|other,0
qok|bare|other,qot|e|aspect,0
qok|bare|other,qot|e|clitic,0
qok|bare|other,qot|e|e_grade,0
qok|bare|other,qot|e|other,0
qok|bare|other,qot|o|aspect,0
qok|bare|other,qot|o|e_grade,0
qok|bare|other,qot|o|o_grade,0
qok|bare|other,qot|o|other,0
qok|bare|other,sh|bare|aspect,0
qok|bare|other,sh|bare|clitic,0
qok|bare|other,sh|bare|e_grade,0
qok|bare|other,sh|bare|o_grade,0
qok|bare|other,sh|bare|other,1
qok|bare|other,sh|bare|paradigm,0
qok|bare|other,sh|eo|aspect,0
qok|bare|other,sh|eo|clitic,0
qok|bare|other,sh|eo|e_grade,0
qok|bare|other,sh|eo|o_grade,0
qok|bare|other,sh|eo|other,1
qok|bare|other,sh|e|aspect,1
qok|bare|other,sh|e|clitic,0
qok|bare|other,sh|e|e_grade,0
qok|bare|other,sh|e|o_grade,0
qok|bare|other,sh|e|other,0
qok|bare|other,sh|e|paradigm,0
qok|bare|other,sh|o|aspect,0
qok|bare|other,sh|o|clitic,0
qok|bare|other,sh|o|e_grade,0
qok|bare|other,sh|o|o_grade,0
qok|bare|other,sh|o|other,0
qok|bare|other,sh|o|paradigm,0
qok|bare|paradigm,ch|bare|aspect,1
qok|bare|paradigm,ch|bare|clitic,1
qok|bare|paradigm,ch|bare|e_grade,1
qok|bare|paradigm,ch|bare|o_grade,1
qok|bare|paradigm,ch|bare|other,1
qok|bare|paradigm,ch|bare|paradigm,1
qok|bare|paradigm,ch|eo|aspect,1
qok|bare|paradigm,ch|eo|clitic,0
qok|bare|paradigm,ch|eo|e_grade,0
qok|bare|paradigm,ch|eo|o_grade,1
qok|bare|paradigm,ch|eo|other,1
qok|bare|paradigm,ch|eo|paradigm,0
qok|bare|paradigm,ch|e|aspect,1
qok|bare|paradigm,ch|e|clitic,1
qok|bare|paradigm,ch|e|e_grade,1
qok|bare|paradigm,ch|e|o_grade,0
qok|bare|paradigm,ch|e|other,1
qok|bare|paradigm,ch|e|paradigm,0
qok|bare|paradigm,ch|o|aspect,1
qok|bare|paradigm,ch|o|clitic,0
qok|bare|paradigm,ch|o|e_grade,1
qok|bare|paradigm,ch|o|o_grade,1
qok|bare|paradigm,ch|o|other,1
qok|bare|paradigm,ch|o|paradigm,0
qok|bare|paradigm,ok|bare|aspect,0
qok|bare|paradigm,ok|bare|clitic,1
qok|bare|paradigm,ok|bare|e_grade,1
qok|bare|paradigm,ok|bare|o_grade,0
qok|bare|paradigm,ok|bare|other,1
qok|bare|paradigm,ok|bare|paradigm,1
qok|bare|paradigm,ok|eo|aspect,0
qok|bare|paradigm,ok|eo|clitic,0
qok|bare|paradigm,ok|eo|e_grade,0
qok|bare|paradigm,ok|eo|o_grade,1
qok|bare|paradigm,ok|eo|other,1
qok|bare|paradigm,ok|eo|paradigm,0
qok|bare|paradigm,ok|e|aspect,1
qok|bare|paradigm,ok|e|clitic,0
qok|bare|paradigm,ok|e|e_grade,1
qok|bare|paradigm,ok|e|other,1
qok|bare|paradigm,ok|e|paradigm,0
qok|bare|paradigm,ok|o|aspect,0
qok|bare|paradigm,ok|o|e_grade,0
qok|bare|paradigm,ok|o|o_grade,1
qok|bare|paradigm,ok|o|other,0
qok|bare|paradigm,ok|o|paradigm,0
qok|bare|paradigm,ot|bare|aspect,0
qok|bare|paradigm,ot|bare|clitic,1
qok|bare|paradigm,ot|bare|e_grade,1
qok|bare|paradigm,ot|bare|o_grade,0
qok|bare|paradigm,ot|bare|other,1
qok|bare|paradigm,ot|bare|paradigm,1
qok|bare|paradigm,ot|eo|aspect,0
qok|bare|paradigm,ot|eo|clitic,0
qok|bare|paradigm,ot|eo|e_grade,1
qok|bare|paradigm,ot|eo|o_grade,1
qok|bare|paradigm,ot|eo|other,0
qok|bare|paradigm,ot|e|aspect,1
qok|bare|paradigm,ot|e|clitic,0
qok|bare|paradigm,ot|e|e_grade,1
qok|bare|paradigm,ot|e|other,1
qok|bare|paradigm,ot|e|paradigm,1
qok|bare|paradigm,ot|o|aspect,0
qok|bare|paradigm,ot|o|clitic,0
qok|bare|paradigm,ot|o|e_grade,0
qok|bare|paradigm,ot|o|o_grade,0
qok|bare|paradigm,ot|o|other,1
qok|bare|paradigm,ot|o|paradigm,0
qok|bare|paradigm,qok|bare|aspect,0
qok|bare|paradigm,qok|bare|clitic,1
qok|bare|paradigm,qok|bare|e_grade,1
qok|bare|paradigm,qok|bare|o_grade,0
qok|bare|paradigm,qok|bare|other,1
qok|bare|paradigm,qok|bare|paradigm,1
qok|bare|paradigm,qok|eo|aspect,0
qok|bare|paradigm,qok|eo|e_grade,0
qok|bare|paradigm,qok|eo|o_grade,1
qok|bare|paradigm,qok|eo|other,0
qok|bare|paradigm,qok|e|aspect,1
qok|bare|paradigm,qok|e|clitic,0
qok|bare|paradigm,qok|e|e_grade,1
qok|bare|paradigm,qok|e|o_grade,0
qok|bare|paradigm,qok|e|other,1
qok|bare|paradigm,qok|e|paradigm,0
qok|bare|paradigm,qok|o|aspect,0
qok|bare|paradigm,qok|o|e_grade,0
qok|bare|paradigm,qok|o|o_grade,1
qok|bare|paradigm,qok|o|other,0
qok|bare|paradigm,qok|o|paradigm,0
qok|bare|paradigm,qot|bare|clitic,1
qok|bare|paradigm,qot|bare|e_grade,0
qok|bare|paradigm,qot|bare|o_grade,0
qok|bare|paradigm,qot|bare|other,0
qok|bare|paradigm,qot|bare|paradigm,1
qok|bare|paradigm,qot|eo|aspect,0
qok|bare|paradigm,qot|eo|clitic,0
qok|bare|paradigm,qot|eo|e_grade,0
qok|bare|paradigm,qot|eo|o_grade,0
qok|bare|paradigm,qot|eo|other,0
qok|bare|paradigm,qot|e|aspect,1
qok|bare|paradigm,qot|e|clitic,0
qok|bare|paradigm,qot|e|e_grade,1
qok|bare|paradigm,qot|e|other,1
qok|bare|paradigm,qot|o|aspect,1
qok|bare|paradigm,qot|o|e_grade,0
qok|bare|paradigm,qot|o|o_grade,0
qok|bare|paradigm,qot|o|other,0
qok|bare|paradigm,sh|bare|aspect,1
qok|bare|paradigm,sh|bare|clitic,0
qok|bare|paradigm,sh|bare|e_grade,1
qok|bare|paradigm,sh|bare|o_grade,0
qok|bare|paradigm,sh|bare|other,1
qok|bare|paradigm,sh|bare|paradigm,1
qok|bare|paradigm,sh|eo|aspect,0
qok|bare|paradigm,sh|eo|clitic,0
qok|bare|paradigm,sh|eo|e_grade,0
qok|bare|paradigm,sh|eo|o_grade,1
qok|bare|paradigm,sh|eo|other,1
qok|bare|paradigm,sh|e|aspect,1
qok|bare|paradigm,sh|e|clitic,1
qok|bare|paradigm,sh|e|e_grade,1
qok|bare|paradigm,sh|e|o_grade,0
qok|bare|paradigm,sh|e|other,1
qok|bare|paradigm,sh|e|paradigm,0
qok|bare|paradigm,sh|o|aspect,0
qok|bare|paradigm,sh|o|clitic,0
qok|bare|paradigm,sh|o|e_grade,1
qok|bare|paradigm,sh|o|o_grade,1
qok|bare|paradigm,sh|o|other,1
qok|bare|paradigm,sh|o|paradigm,0
qok|eo|aspect,ch|bare|aspect,0
qok|eo|aspect,ch|bare|clitic,0
qok|eo|aspect,ch|bare|e_grade,0
qok|eo|aspect,ch|bare|o_grade,0
qok|eo|aspect,ch|bare|other,0
qok|eo|aspect,ch|bare|paradigm,0
qok|eo|aspect,ch|eo|aspect,1
qok|eo|aspect,ch|eo|clitic,1
qok|eo|aspect,ch|eo|e_grade,0
qok|eo|aspect,ch|eo|o_grade,1
qok|eo|aspect,ch|eo|other,0
qok|eo|aspect,ch|eo|paradigm,0
qok|eo|aspect,ch|e|aspect,0
qok|eo|aspect,ch|e|clitic,0
qok|eo|aspect,ch|e|e_grade,0
qok|eo|aspect,ch|e|o_grade,0
qok|eo|aspect,ch|e|other,0
qok|eo|aspect,ch|e|paradigm,0
qok|eo|aspect,ch|o|aspect,1
qok|eo|aspect,ch|o|clitic,0
qok|eo|aspect,ch|o|e_grade,0
qok|eo|aspect,ch|o|o_grade,1
qok|eo|aspect,ch|o|other,1
qok|eo|aspect,ch|o|paradigm,0
qok|eo|aspect,ok|bare|aspect,0
qok|eo|aspect,ok|bare|clitic,0
qok|eo|aspect,ok|bare|e_grade,0
qok|eo|aspect,ok|bare|o_grade,0
qok|eo|aspect,ok|bare|other,0
qok|eo|aspect,ok|bare|paradigm,0
qok|eo|aspect,ok|eo|aspect,0
qok|eo|aspect,ok|eo|clitic,0
qok|eo|aspect,ok|eo|e_grade,0
qok|eo|aspect,ok|eo|o_grade,1
qok|eo|aspect,ok|eo|other,0
qok|eo|aspect,ok|eo|paradigm,0
qok|eo|aspect,ok|e|aspect,0
qok|eo|aspect,ok|e|clitic,0
qok|eo|aspect,ok|e|e_grade,1
qok|eo|aspect,ok|e|other,0
qok|eo|aspect,ok|e|paradigm,0
qok|eo|aspect,ok|o|aspect,0
qok|eo|aspect,ok|o|e_grade,0
qok|eo|aspect,ok|o|o_grade,0
qok|eo|aspect,ok|o|other,0
qok|eo|aspect,ok|o|paradigm,0
qok|eo|aspect,ot|bare|aspect,0
qok|eo|aspect,ot|bare|clitic,0
qok|eo|aspect,ot|bare|e_grade,0
qok|eo|aspect,ot|bare|o_grade,0
qok|eo|aspect,ot|bare|other,0
qok|eo|aspect,ot|bare|paradigm,0
qok|eo|aspect,ot|eo|aspect,0
qok|eo|aspect,ot|eo|clitic,0
qok|eo|aspect,ot|eo|e_grade,0
qok|eo|aspect,ot|eo|o_grade,0
qok|eo|aspect,ot|eo|other,0
qok|eo|aspect,ot|e|aspect,1
qok|eo|aspect,ot|e|clitic,0
qok|eo|aspect,ot|e|e_grade,1
qok|eo|aspect,ot|e|other,0
qok|eo|aspect,ot|e|paradigm,0
qok|eo|aspect,ot|o|aspect,0
qok|eo|aspect,ot|o|clitic,0
qok|eo|aspect,ot|o|e_grade,0
qok|eo|aspect,ot|o|o_grade,0
qok|eo|aspect,ot|o|other,0
qok|eo|aspect,ot|o|paradigm,0
qok|eo|aspect,qok|bare|aspect,0
qok|eo|aspect,qok|bare|clitic,1
qok|eo|aspect,qok|bare|e_grade,1
qok|eo|aspect,qok|bare|o_grade,0
qok|eo|aspect,qok|bare|other,0
qok|eo|aspect,qok|bare|paradigm,0
qok|eo|aspect,qok|eo|aspect,1
qok|eo|aspect,qok|eo|e_grade,1
qok|eo|aspect,qok|eo|o_grade,0
qok|eo|aspect,qok|eo|other,0
qok|eo|aspect,qok|e|aspect,1
qok|eo|aspect,qok|e|clitic,0
qok|eo|aspect,qok|e|e_grade,0
qok|eo|aspect,qok|e|o_grade,0
qok|eo|aspect,qok|e|other,0
qok|eo|aspect,qok|e|paradigm,0
qok|eo|aspect,qok|o|aspect,0
qok|eo|aspect,qok|o|e_grade,0
qok|eo|aspect,qok|o|o_grade,0
qok|eo|aspect,qok|o|other,0
qok|eo|aspect,qok|o|paradigm,0
qok|eo|aspect,qot|bare|clitic,0
qok|eo|aspect,qot|bare|e_grade,0
qok|eo|aspect,qot|bare|o_grade,0
qok|eo|aspect,qot|bare|other,0
qok|eo|aspect,qot|bare|paradigm,0
qok|eo|aspect,qot|eo|aspect,0
qok|eo|aspect,qot|eo|clitic,0
qok|eo|aspect,qot|eo|e_grade,0
qok|eo|aspect,qot|eo|o_grade,0
qok|eo|aspect,qot|eo|other,1
qok|eo|aspect,qot|e|aspect,0
qok|eo|aspect,qot|e|clitic,0
qok|eo|aspect,qot|e|e_grade,0
qok|eo|aspect,qot|e|other,0
qok|eo|aspect,qot|o|aspect,0
qok|eo|aspect,qot|o|e_grade,0
qok|eo|aspect,qot|o|o_grade,0
qok|eo|aspect,qot|o|other,0
qok|eo|aspect,sh|bare|aspect,0
qok|eo|aspect,sh|bare|clitic,0
qok|eo|aspect,sh|bare|e_grade,1
qok|eo|aspect,sh|bare|o_grade,0
qok|eo|aspect,sh|bare|other,0
qok|eo|aspect,sh|bare|paradigm,0
qok|eo|aspect,sh|eo|aspect,1
qok|eo|aspect,sh|eo|clitic,0
qok|eo|aspect,sh|eo|e_grade,0
qok|eo|aspect,sh|eo|o_grade,0
qok|eo|aspect,sh|eo|other,0
qok|eo|aspect,sh|e|aspect,1
qok|eo|aspect,sh|e|clitic,0
qok|eo|aspect,sh|e|e_grade,1
qok|eo|aspect,sh|e|o_grade,0
qok|eo|aspect,sh|e|other,0
qok|eo|aspect,sh|e|paradigm,0
qok|eo|aspect,sh|o|aspect,0
qok|eo|aspect,sh|o|clitic,0
qok|eo|aspect,sh|o|e_grade,0
qok|eo|aspect,sh|o|o_grade,0
qok|eo|aspect,sh|o|other,0
qok|eo|aspect,sh|o|paradigm,0
qok|eo|e_grade,ch|bare|aspect,0
qok|eo|e_grade,ch|bare|clitic,0
qok|eo|e_grade,ch|bare|e_grade,0
qok|eo|e_grade,ch|bare|o_grade,0
qok|eo|e_grade,ch|bare|other,1
qok|eo|e_grade,ch|bare|paradigm,0
qok|eo|e_grade,ch|eo|aspect,1
qok|eo|e_grade,ch|eo|clitic,0
qok|eo|e_grade,ch|eo|e_grade,0
qok|eo|e_grade,ch|eo|o_grade,0
qok|eo|e_grade,ch|eo|other,0
qok|eo|e_grade,ch|eo|paradigm,0
qok|eo|e_grade,ch|e|aspect,0
qok|eo|e_grade,ch|e|clitic,0
qok|eo|e_grade,ch|e|e_grade,0
qok|eo|e_grade,ch|e|o_grade,0
qok|eo|e_grade,ch|e|other,0
qok|eo|e_grade,ch|e|paradigm,0
qok|eo|e_grade,ch|o|aspect,0
qok|eo|e_grade,ch|o|clitic,0
qok|eo|e_grade,ch|o|e_grade,0
qok|eo|e_grade,ch|o|o_grade,1
qok|eo|e_grade,ch|o|other,1
qok|eo|e_grade,ch|o|paradigm,0
qok|eo|e_grade,ok|bare|aspect,0
qok|eo|e_grade,ok|bare|clitic,0
qok|eo|e_grade,ok|bare|e_grade,0
qok|eo|e_grade,ok|bare|o_grade,0
qok|eo|e_grade,ok|bare|other,0
qok|eo|e_grade,ok|bare|paradigm,0
qok|eo|e_grade,ok|eo|aspect,0
qok|eo|e_grade,ok|eo|clitic,0
qok|eo|e_grade,ok|eo|e_grade,0
qok|eo|e_grade,ok|eo|o_grade,1
qok|eo|e_grade,ok|eo|other,0
qok|eo|e_grade,ok|eo|paradigm,0
qok|eo|e_grade,ok|e|aspect,0
qok|eo|e_grade,ok|e|clitic,0
qok|eo|e_grade,ok|e|e_grade,0
qok|eo|e_grade,ok|e|other,0
qok|eo|e_grade,ok|e|paradigm,0
qok|eo|e_grade,ok|o|aspect,0
qok|eo|e_grade,ok|o|e_grade,0
qok|eo|e_grade,ok|o|o_grade,0
qok|eo|e_grade,ok|o|other,0
qok|eo|e_grade,ok|o|paradigm,0
qok|eo|e_grade,ot|bare|aspect,0
qok|eo|e_grade,ot|bare|clitic,0
qok|eo|e_grade,ot|bare|e_grade,0
qok|eo|e_grade,ot|bare|o_grade,0
qok|eo|e_grade,ot|bare|other,0
qok|eo|e_grade,ot|bare|paradigm,0
qok|eo|e_grade,ot|eo|aspect,0
qok|eo|e_grade,ot|eo|clitic,0
qok|eo|e_grade,ot|eo|e_grade,0
qok|eo|e_grade,ot|eo|o_grade,0
qok|eo|e_grade,ot|eo|other,0
qok|eo|e_grade,ot|e|aspect,0
qok|eo|e_grade,ot|e|clitic,0
qok|eo|e_grade,ot|e|e_grade,0
qok|eo|e_grade,ot|e|other,0
qok|eo|e_grade,ot|e|paradigm,0
qok|eo|e_grade,ot|o|aspect,0
qok|eo|e_grade,ot|o|clitic,0
qok|eo|e_grade,ot|o|e_grade,0
qok|eo|e_grade,ot|o|o_grade,0
qok|eo|e_grade,ot|o|other,0
qok|eo|e_grade,ot|o|paradigm,0
qok|eo|e_grade,qok|bare|aspect,0
qok|eo|e_grade,qok|bare|clitic,0
qok|eo|e_grade,qok|bare|e_grade,0
qok|eo|e_grade,qok|bare|o_grade,0
qok|eo|e_grade,qok|bare|other,0
qok|eo|e_grade,qok|bare|paradigm,0
qok|eo|e_grade,qok|eo|aspect,0
qok|eo|e_grade,qok|eo|e_grade,0
qok|eo|e_grade,qok|eo|o_grade,1
qok|eo|e_grade,qok|eo|other,0
qok|eo|e_grade,qok|e|aspect,0
qok|eo|e_grade,qok|e|clitic,0
qok|eo|e_grade,qok|e|e_grade,1
qok|eo|e_grade,qok|e|o_grade,0
qok|eo|e_grade,qok|e|other,0
qok|eo|e_grade,qok|e|paradigm,0
qok|eo|e_grade,qok|o|aspect,0
qok|eo|e_grade,qok|o|e_grade,0
qok|eo|e_grade,qok|o|o_grade,0
qok|eo|e_grade,qok|o|other,0
qok|eo|e_grade,qok|o|paradigm,0
qok|eo|e_grade,qot|bare|clitic,0
qok|eo|e_grade,qot|bare|e_grade,0
qok|eo|e_grade,qot|bare|o_grade,0
qok|eo|e_grade,qot|bare|other,0
qok|eo|e_grade,qot|bare|paradigm,0
qok|eo|e_grade,qot|eo|aspect,0
qok|eo|e_grade,qot|eo|clitic,0
qok|eo|e_grade,qot|eo|e_grade,0
qok|eo|e_grade,qot|eo|o_grade,0
qok|eo|e_grade,qot|eo|other,0
qok|eo|e_grade,qot|e|aspect,0
qok|eo|e_grade,qot|e|clitic,0
qok|eo|e_grade,qot|e|e_grade,0
qok|eo|e_grade,qot|e|other,0
qok|eo|e_grade,qot|o|aspect,0
qok|eo|e_grade,qot|o|e_grade,0
qok|eo|e_grade,qot|o|o_grade,0
qok|eo|e_grade,qot|o|other,0
qok|eo|e_grade,sh|bare|aspect,0
qok|eo|e_grade,sh|bare|clitic,0
qok|eo|e_grade,sh|bare|e_grade,0
qok|eo|e_grade,sh|bare|o_grade,0
qok|eo|e_grade,sh|bare|other,0
qok|eo|e_grade,sh|bare|paradigm,0
qok|eo|e_grade,sh|eo|aspect,0
qok|eo|e_grade,sh|eo|clitic,0
qok|eo|e_grade,sh|eo|e_grade,0
qok|eo|e_grade,sh|eo|o_grade,0
qok|eo|e_grade,sh|eo|other,0
qok|eo|e_grade,sh|e|aspect,0
qok|eo|e_grade,sh|e|clitic,0
qok|eo|e_grade,sh|e|e_grade,1
qok|eo|e_grade,sh|e|o_grade,0
qok|eo|e_grade,sh|e|other,0
qok|eo|e_grade,sh|e|paradigm,0
qok|eo|e_grade,sh|o|aspect,0
qok|eo|e_grade,sh|o|clitic,0
qok|eo|e_grade,sh|o|e_grade,0
qok|eo|e_grade,sh|o|o_grade,0
qok|eo|e_grade,sh|o|other,0
qok|eo|e_grade,sh|o|paradigm,0
qok|eo|o_grade,ch|bare|aspect,0
qok|eo|o_grade,ch|bare|clitic,0
qok|eo|o_grade,ch|bare|e_grade,0
qok|eo|o_grade,ch|bare|o_grade,0
qok|eo|o_grade,ch|bare|other,0
qok|eo|o_grade,ch|bare|paradigm,0
qok|eo|o_grade,ch|eo|aspect,1
qok|eo|o_grade,ch|eo|clitic,1
qok|eo|o_grade,ch|eo|e_grade,0
qok|eo|o_grade,ch|eo|o_grade,1
qok|eo|o_grade,ch|eo|other,0
qok|eo|o_grade,ch|eo|paradigm,0
qok|eo|o_grade,ch|e|aspect,0
qok|eo|o_grade,ch|e|clitic,1
qok|eo|o_grade,ch|e|e_grade,1
qok|eo|o_grade,ch|e|o_grade,0
qok|eo|o_grade,ch|e|other,1
qok|eo|o_grade,ch|e|paradigm,0
qok|eo|o_grade,ch|o|aspect,0
qok|eo|o_grade,ch|o|clitic,0
qok|eo|o_grade,ch|o|e_grade,1
qok|eo|o_grade,ch|o|o_grade,1
qok|eo|o_grade,ch|o|other,1
qok|eo|o_grade,ch|o|paradigm,0
qok|eo|o_grade,ok|bare|aspect,0
qok|eo|o_grade,ok|bare|clitic,0
qok|eo|o_grade,ok|bare|e_grade,0
qok|eo|o_grade,ok|bare|o_grade,0
qok|eo|o_grade,ok|bare|other,0
qok|eo|o_grade,ok|bare|paradigm,1
qok|eo|o_grade,ok|eo|aspect,0
qok|eo|o_grade,ok|eo|clitic,0
qok|eo|o_grade,ok|eo|e_grade,0
qok|eo|o_grade,ok|eo|o_grade,1
qok|eo|o_grade,ok|eo|other,1
qok|eo|o_grade,ok|eo|paradigm,0
qok|eo|o_grade,ok|e|aspect,1
qok|eo|o_grade,ok|e|clitic,0
qok|eo|o_grade,ok|e|e_grade,1
qok|eo|o_grade,ok|e|other,1
